1092,0.0454
1093,0.0403
1094,0.0342
1095,0.0376
1096,0.0467
1097,0.0423
1098,0.0389
1099,0.0508
1100,0.0552
1101,0.0368
1102,0.0398
1103,0.0424
1104,0.0425
1105,0.0481
1106,0.037
1107,0.0491
1108,0.048
1109,0.0331
1110,0.0396
1111,0.0525
1112,0.0463
1113,0.0419
1114,0.0357
1115,0.0348
1116,0.0345
1117,0.0355
1118,0.029
1119,0.0278
1120,0.0367
1121,0.028
1122,0.0416
1123,0.0336
1124,0.0306
1125,0.0313
1126,0.0345
1127,0.0404
1128,0.0329
1129,0.0377
1130,0.0366
1131,0.0255
1132,0.0433
1133,0.0301
1134,0.0396
1135,0.039
1136,0.0397
1137,0.0477
1138,0.0425
1139,0.0382
1140,0.0402
1141,0.0515
1142,0.0605
1143,0.0499
1144,0.0305
1145,0.0408
1146,0.0428
1147,0.0456
1148,0.0472
1149,0.0428
1150,0.0367
1151,0.041
1152,0.0352
1153,0.046
1154,0.0409
1155,0.0423
1156,0.0459
1157,0.0429
1158,0.0362
1159,0.0476
1160,0.0459
1161,0.0473
1162,0.0501
1163,0.0453
1164,0.0463
1165,0.0509
1166,0.0479
1167,0.0497
1168,0.0506
1169,0.0624
1170,0.0485
1171,0.0497
1172,0.0605
1173,0.048
1174,0.0398
1175,0.0554
1176,0.0486
1177,0.0458
1178,0.0595
1179,0.0459
1180,0.0564
1181,0.0577
1182,0.0618
1183,0.0573
1184,0.0568
1185,0.0551
1186,0.0579
1187,0.0618
1188,0.0612
1189,0.064
1190,0.0441
1191,0.0545
1192,0.0578
1193,0.0606
1194,0.0649
1195,0.0666
1196,0.0651
1197,0.0629
1198,0.0627
1199,0.0614
1200,0.069
1201,0.0723
1202,0.0671
1203,0.0636
1204,0.0785
1205,0.0697
1206,0.0812
1207,0.0688
1208,0.0792
1209,0.0812
1210,0.0849
1211,0.0862
1212,0.0841
1213,0.0911
1214,0.0933
1215,0.0862
1216,0.096
1217,0.0913
1218,0.0927
1219,0.1022
1220,0.1045
1221,0.1112
1222,0.1071
1223,0.1022
1224,0.1076
1225,0.1074
1226,0.1152
1227,0.1137
1228,0.1105
1229,0.1052
1230,0.0945
1231,0.0936
1232,0.095
1233,0.0899
1234,0.0935
1235,0.1046
1236,0.0989
1237,0.1012
1238,0.1107
1239,0.1248
1240,0.1296
1241,0.1345
1242,0.1437
1243,0.1424
1244,0.1456
1245,0.154
1246,0.1561
1247,0.1634
1248,0.17
1249,0.183
1250,0.1804
1251,0.1897
1252,0.1935
1253,0.1909
1254,0.2087
1255,0.2053
1256,0.2196
1257,0.2262
1258,0.2493
1259,0.2573
1260,0.2535
1261,0.2635
1262,0.2727
1263,0.2915
1264,0.2832
1265,0.2928
1266,0.298
1267,0.2846
1268,0.3037
1269,0.3062
1270,0.2871
1271,0.2982
1272,0.3133
1273,0.3007
1274,0.2914
1275,0.2997
1276,0.2829
1277,0.2969
1278,0.289
1279,0.2698
1280,0.2722
1281,0.2689
1282,0.2698
1283,0.2567
1284,0.2492
1285,0.2321
1286,0.2273
1287,0.2275
1288,0.2251
1289,0.2193
1290,0.2032
1291,0.2019
1292,0.1961
1293,0.2044
1294,0.1883
1295,0.1959
1296,0.182
1297,0.1825
1298,0.1732
1299,0.1673
1300,0.1667
1301,0.1636
1302,0.1586
1303,0.1512
1304,0.1597
1305,0.1574
1306,0.1462
1307,0.1471
1308,0.1391
1309,0.1338
1310,0.146
1311,0.1358
1312,0.1288
1313,0.134
1314,0.1245
1315,0.1294
1316,0.1261
1317,0.1218
1318,0.1221
1319,0.1279
1320,0.1126
1321,0.1221
1322,0.117
1323,0.114
1324,0.113
1325,0.1136
1326,0.1028
1327,0.1092
1328,0.0978
1329,0.1117
1330,0.093
1331,0.0932
1332,0.0961
1333,0.0914
1334,0.0791
1335,0.0877
1336,0.082
1337,0.0877
1338,0.0842
1339,0.0838
1340,0.0846
1341,0.0809
1342,0.0818
1343,0.0781
1344,0.0809
1345,0.0881
1346,0.0759
1347,0.0821
1348,0.0948
1349,0.082
1350,0.0783
1351,0.0764
1352,0.0874
1353,0.0691
1354,0.0775
1355,0.0767
1356,0.0792
1357,0.0759
1358,0.0778
1359,0.0889
1360,0.0724
1361,0.0752
1362,0.0862
1363,0.0774
1364,0.077
1365,0.0761
1366,0.0798
1367,0.0764
1368,0.0753
1369,0.0773
1370,0.0766
1371,0.0739
1372,0.0703
1373,0.0876
1374,0.0727
1375,0.0743
1376,0.0748
1377,0.0736
1378,0.0705
1379,0.076
1380,0.0746
1381,0.08
1382,0.0842
1383,0.0705
1384,0.0689
1385,0.0746
1386,0.0679
1387,0.0801
1388,0.0663
1389,0.0765
1390,0.0812
1391,0.0685
1392,0.0791
1393,0.0738
1394,0.0755
1395,0.0688
1396,0.076
1397,0.0725
1398,0.0766
1399,0.0714
1400,0.0694
1401,0.077
1402,0.0728
1403,0.0722
1404,0.0688
1405,0.0678
1406,0.0658
1407,0.069
1408,0.0766
1409,0.0727
1410,0.0664
1411,0.0643
1412,0.0637
1413,0.0669
1414,0.0674
1415,0.0639
1416,0.0717
1417,0.0705
1418,0.0555
1419,0.0706
1420,0.067
1421,0.0708
1422,0.0758
1423,0.0664
1424,0.0685
1425,0.0755
1426,0.0719
1427,0.0775
1428,0.074
1429,0.0792
1430,0.0773
1431,0.0762
1432,0.0749
1433,0.0767
1434,0.0703
1435,0.0724
1436,0.0718
1437,0.0762
1438,0.072
1439,0.0743
1440,0.0754
1441,0.0766
1442,0.0822
1443,0.0841
1444,0.0789
1445,0.0799
1446,0.0773
1447,0.0801
1448,0.083
1449,0.0812
1450,0.0798
1451,0.0831
1452,0.0825
1453,0.0822
1454,0.0813
1455,0.0848
1456,0.0805
1457,0.0841
1458,0.0814
1459,0.0817
1460,0.0806
1461,0.0761
1462,0.0836
1463,0.0745
1464,0.0799
1465,0.0822
1466,0.0746
1467,0.0688
1468,0.078
1469,0.0843
1470,0.08
1471,0.0816
1472,0.0859
1473,0.0727
1474,0.0851
1475,0.0863
1476,0.0877
1477,0.0826
1478,0.093
1479,0.0921
1480,0.0959
1481,0.0949
1482,0.093
1483,0.0934
1484,0.085
1485,0.0974
1486,0.098
1487,0.1014
1488,0.0984
1489,0.0968
1490,0.1041
1491,0.1005
1492,0.1019
1493,0.0997
1494,0.0969
1495,0.0985
1496,0.099
1497,0.1045
1498,0.1065
1499,0.1124
1500,0.1099
1501,0.1093
1502,0.1111
1503,0.113
1504,0.1065
1505,0.1078
1506,0.1108
1507,0.1117
1508,0.1168
1509,0.1188
1510,0.1175
1511,0.1222
1512,0.1153
1513,0.1159
1514,0.1304
1515,0.117
1516,0.1218
1517,0.1239
1518,0.1231
1519,0.1333
1520,0.1322
1521,0.1385
1522,0.1234
1523,0.1286
1524,0.1228
1525,0.1318
1526,0.1249
1527,0.1247
1528,0.1304
1529,0.1405
1530,0.146
1531,0.1489
1532,0.1573
1533,0.1515
1534,0.1576
1535,0.154
1536,0.1695
1537,0.1612
1538,0.1604
1539,0.1597
1540,0.1704
1541,0.1791
1542,0.1819
1543,0.182
1544,0.1897
1545,0.183
1546,0.1897
1547,0.1992
1548,0.197
1549,0.2156
1550,0.2085
1551,0.2209
1552,0.222
1553,0.2276
1554,0.2304
1555,0.229
1556,0.2473
1557,0.2476
1558,0.2296
1559,0.2378
1560,0.2463
1561,0.2534
1562,0.2934
1563,0.285
1564,0.2925
1565,0.3036
1566,0.316
1567,0.3071
1568,0.3121
1569,0.3049
1570,0.3071
1571,0.3127
1572,0.3177
1573,0.3214
1574,0.3151
1575,0.3323
1576,0.3561
1577,0.3537
1578,0.372
1579,0.3716
1580,0.3704
1581,0.3891
1582,0.3975
1583,0.4158
1584,0.4159
1585,0.4288
1586,0.4248
1587,0.4249
1588,0.4137
1589,0.4109
1590,0.441
1591,0.4855
1592,0.5014
1593,0.4777
1594,0.4788
1595,0.4826
1596,0.4757
1597,0.4501
1598,0.4395
1599,0.4454
1600,0.4408
1601,0.4364
1602,0.4226
1603,0.4269
1604,0.4141
1605,0.4031
1606,0.4016
1607,0.3934
1608,0.382
1609,0.3852
1610,0.3595
1611,0.3504
1612,0.3544
1613,0.329
1614,0.3315
1615,0.3245
1616,0.3132
1617,0.314
1618,0.3122
1619,0.305
1620,0.2984
1621,0.301
1622,0.2944
1623,0.2805
1624,0.2874
1625,0.2718
1626,0.267
1627,0.2601
1628,0.2621
1629,0.2545
1630,0.2511
1631,0.2498
1632,0.2361
1633,0.2379
1634,0.2369
1635,0.2345
1636,0.2334
1637,0.2184
1638,0.2175
1639,0.2178
1640,0.2175
1641,0.2143
1642,0.2053
1643,0.2028
1644,0.2098
1645,0.2004
1646,0.2102
1647,0.1965
1648,0.1873
1649,0.1905
1650,0.2012
1651,0.1894
1652,0.1991
1653,0.1973
1654,0.1806
1655,0.1906
1656,0.1814
1657,0.1777
1658,0.1701
1659,0.1848
1660,0.1734
1661,0.1756
1662,0.1751
1663,0.1716
1664,0.1716
1665,0.1705
1666,0.1649
1667,0.1599
1668,0.1671
1669,0.1595
1670,0.1626
1671,0.1567
1672,0.1588
1673,0.1936
1674,0.1575
1675,0.1565
1676,0.1532
1677,0.1562
1678,0.1535
1679,0.1567
1680,0.1438
1681,0.1559
1682,0.1478
1683,0.1528
1684,0.1568
1685,0.1405
1686,0.1358
1687,0.139
1688,0.1458
1689,0.1486
1690,0.1452
1691,0.1342
1692,0.1415
1693,0.1405
1694,0.1459
1695,0.1394
1696,0.1393
1697,0.1466
1698,0.1426
1699,0.1394
1700,0.1365
1701,0.1405
1702,0.1412
1703,0.1375
1704,0.1339
1705,0.1423
1706,0.1378
1707,0.1359
1708,0.1358
1709,0.1342
1710,0.1412
1711,0.133
1712,0.1377
1713,0.1407
1714,0.1459
1715,0.1426
1716,0.1292
1717,0.137
1718,0.1231
1719,0.1291
1720,0.1341
1721,0.1341
1722,0.1343
1723,0.1365
1724,0.1352
1725,0.1361
1726,0.1336
1727,0.1334
1728,0.1385
1729,0.1414
1730,0.1387
1731,0.1393
1732,0.1338
1733,0.1365
1734,0.135
1735,0.133
1736,0.1348
1737,0.1374
1738,0.1374
1739,0.1336
1740,0.1279
1741,0.1353
1742,0.1333
1743,0.1323
1744,0.1275
1745,0.1307
1746,0.1415
1747,0.1301
1748,0.1365
1749,0.1303
1750,0.1343
1751,0.136
1752,0.1387
1753,0.139
1754,0.1369
1755,0.1346
1756,0.1424
1757,0.1362
1758,0.1369
1759,0.1471
1760,0.138
1761,0.1367
1762,0.1471
1763,0.1589
1764,0.1524
1765,0.1426
1766,0.1444
1767,0.1543
1768,0.1523
1769,0.1575
1770,0.1462
1771,0.1489
1772,0.1501
1773,0.1525
1774,0.1508
1775,0.1477
1776,0.1511
1777,0.1551
1778,0.1524
1779,0.1645
1780,0.1617
1781,0.1583
1782,0.1492
1783,0.1582
1784,0.1591
1785,0.1653
1786,0.1584
1787,0.1663
1788,0.1667
1789,0.1694
1790,0.1723
1791,0.1725
1792,0.1745
1793,0.1624
1794,0.1643
1795,0.1664
1796,0.169
1797,0.183
1798,0.1804
1799,0.1726
1800,0.1742
1801,0.1733
1802,0.1753
1803,0.1743
1804,0.1709
1805,0.1764
1806,0.1836
1807,0.1806
1808,0.183
1809,0.1897
1810,0.1808
1811,0.1935
1812,0.1962
1813,0.1937
1814,0.1947
1815,0.1968
1816,0.2117
1817,0.2056
1818,0.2157
1819,0.2075
1820,0.2174
1821,0.2146
1822,0.2123
1823,0.2045
1824,0.2078
1825,0.2104
1826,0.2191
1827,0.2277
1828,0.208
1829,0.2358
1830,0.2348
1831,0.2221
1832,0.2418
1833,0.2404
1834,0.2471
1835,0.251
1836,0.2627
1837,0.2478
1838,0.2563
1839,0.2642
1840,0.2584
1841,0.2609
1842,0.2735
1843,0.2749
1844,0.2541
1845,0.2625
1846,0.2822
1847,0.2964
1848,0.3105
1849,0.2825
1850,0.3033
1851,0.3201
1852,0.3269
1853,0.2956
1854,0.3071
1855,0.3162
1856,0.3139
1857,0.3201
1858,0.3265
1859,0.3362
1860,0.344
1861,0.3493
1862,0.3482
1863,0.3382
1864,0.3578
1865,0.4012
1866,0.3831
1867,0.3909
1868,0.4031
1869,0.4256
1870,0.4168
1871,0.4342
1872,0.4455
1873,0.4494
1874,0.457
1875,0.4583
1876,0.4748
1877,0.4749
1878,0.5117
1879,0.5513
1880,0.5462
1881,0.5625
1882,0.56
1883,0.5803
1884,0.5972
1885,0.6276
1886,0.6696
1887,0.6559
1888,0.6682
1889,0.6795
1890,0.6689
1891,0.683
1892,0.6975
1893,0.7134
1894,0.763
1895,0.7563
1896,0.7378
1897,0.7695
1898,0.7742
1899,0.787
1900,0.7905
1901,0.8521
1902,0.8544
1903,0.8877
1904,0.8652
1905,0.8741
1906,0.8441
1907,0.8482
1908,0.8894
1909,0.8932
1910,0.8871
1911,0.8836
1912,0.8491
1913,0.8316
1914,0.8267
1915,0.8338
1916,0.8262
1917,0.8213
1918,0.833
1919,0.8479
1920,0.8463
1921,0.8038
1922,0.7969
1923,0.7696
1924,0.7687
1925,0.7519
1926,0.7362
1927,0.7285
1928,0.7482
1929,0.7402
1930,0.71
1931,0.7049
1932,0.7014
1933,0.695
1934,0.665
1935,0.6642
1936,0.6479
1937,0.6418
1938,0.6363
1939,0.6078
1940,0.6111
1941,0.5786
1942,0.5806
1943,0.5371
1944,0.5508
1945,0.5378
1946,0.5277
1947,0.5095
1948,0.5086
1949,0.4883
1950,0.4942
1951,0.4814
1952,0.4712
1953,0.4625
1954,0.4605
1955,0.4336
1956,0.4241
1957,0.4248
1958,0.4125
1959,0.4153
1960,0.401
1961,0.4067
1962,0.3912
1963,0.3921
1964,0.3858
1965,0.3827
1966,0.3861
1967,0.3823
1968,0.3791
1969,0.3821
1970,0.377
1971,0.37
1972,0.364
1973,0.3633
1974,0.3616
1975,0.3604
1976,0.3563
1977,0.3554
1978,0.354
1979,0.3534
1980,0.3492
1981,0.3551
1982,0.3429
1983,0.3449
1984,0.3407
1985,0.3403
1986,0.3388
1987,0.3441
1988,0.3279
1989,0.3321
1990,0.3336
1991,0.3235
1992,0.3187
1993,0.3244
1994,0.325
1995,0.3273
1996,0.3354
1997,0.3281
1998,0.3224
1999,0.326
2000,0.3126
2001,0.3129
2002,0.3169
2003,0.3188
2004,0.3154
2005,0.3065
2006,0.3084
2007,0.3133
2008,0.3119
2009,0.3141
2010,0.3116
2011,0.3071
2012,0.3113
2013,0.3149
2014,0.3087
2015,0.3087
2016,0.3013
2017,0.3077
2018,0.3031
2019,0.3052
2020,0.3061
2021,0.3058
2022,0.3036
2023,0.3027
2024,0.3044
2025,0.3026
2026,0.3054
2027,0.2996
2028,0.3057
2029,0.3018
2030,0.3056
2031,0.3078
2032,0.3066
2033,0.3048
2034,0.308
2035,0.303
2036,0.3103
2037,0.3047
2038,0.3051
2039,0.3058
2040,0.3065
2041,0.3044
2042,0.3126
2043,0.3095
2044,0.3074
2045,0.3166
2046,0.3069
2047,0.3234
2048,0.3172
2049,0.3073
2050,0.3173
2051,0.306
2052,0.3134
2053,0.3048
2054,0.31
2055,0.3057
2056,0.305
2057,0.2997
2058,0.3081
2059,0.3134
2060,0.3089
2061,0.3107
2062,0.3011
2063,0.2965
2064,0.2961
2065,0.2928
2066,0.2991
2067,0.2964
2068,0.3051
2069,0.3072
2070,0.3112
2071,0.3053
2072,0.3121
2073,0.3086
2074,0.312
2075,0.3182
2076,0.3041
2077,0.3139
2078,0.318
2079,0.3299
2080,0.3187
2081,0.3158
2082,0.3173
2083,0.3179
2084,0.3318
2085,0.3406
2086,0.3383
2087,0.33
2088,0.3358
2089,0.3293
2090,0.3351
2091,0.347
2092,0.3478
2093,0.3431
2094,0.3546
2095,0.3464
2096,0.3565
2097,0.3601
2098,0.3753
2099,0.3645
2100,0.3637
2101,0.3635
2102,0.3693
2103,0.3746
2104,0.3656
2105,0.3752
2106,0.3748
2107,0.3864
2108,0.3828
2109,0.3922
2110,0.3911
2111,0.3816
2112,0.3895
2113,0.3903
2114,0.3911
2115,0.3852
2116,0.3997
2117,0.395
2118,0.4027
2119,0.4006
2120,0.4202
2121,0.4274
2122,0.4268
2123,0.4355
2124,0.4332
2125,0.4468
2126,0.4503
2127,0.4492
2128,0.4392
2129,0.454
2130,0.4531
2131,0.4554
2132,0.4582
2133,0.4533
2134,0.4637
2135,0.4607
2136,0.4767
2137,0.4807
2138,0.4895
2139,0.4876
2140,0.4975
2141,0.5187
2142,0.5262
2143,0.5572
2144,0.5561
2145,0.5601
2146,0.5581
2147,0.5602
2148,0.5581
2149,0.5628
2150,0.5525
2151,0.5594
2152,0.5666
2153,0.5658
2154,0.5642
2155,0.6091
2156,0.6152
2157,0.6283
2158,0.6163
2159,0.6451
2160,0.642
2161,0.6555
2162,0.6597
2163,0.6613
2164,0.663
2165,0.6702
2166,0.6663
2167,0.6637
2168,0.66
2169,0.679
2170,0.6792
2171,0.7034
2172,0.7105
2173,0.7475
2174,0.7507
2175,0.7522
2176,0.7482
2177,0.7625
2178,0.7877
2179,0.7885
2180,0.801
2181,0.7967
2182,0.7951
2183,0.8594
2184,0.8571
2185,0.8982
2186,0.8983
2187,0.9243
2188,0.9279
2189,0.9264
2190,0.9518
2191,0.9612
2192,0.967
2193,0.9671
2194,0.9663
2195,0.9848
2196,0.9785
2197,1.087
2198,1.0797
2199,1.0836
2200,1.1014
2201,1.1024
2202,1.1265
2203,1.1234
2204,1.1682
2205,1.1654
2206,1.1688
2207,1.1747
2208,1.1765
2209,1.2133
2210,1.2102
2211,1.2144
2212,1.2733
2213,1.2715
2214,1.3573
2215,1.371
2216,1.3595
2217,1.3455
2218,1.3543
2219,1.341
2220,1.3373
2221,1.3109
2222,1.3057
2223,1.3094
2224,1.2611
2225,1.2555
2226,1.3028
2227,1.2959
2228,1.2915
2229,1.3679
2230,1.373
2231,1.4044
2232,1.4037
2233,1.4118
2234,1.4083
2235,1.4044
2236,1.337
2237,1.3412
2238,1.3437
2239,1.3354
2240,1.336
2241,1.3012
2242,1.3018
2243,1.2988
2244,1.2693
2245,1.2679
2246,1.2492
2247,1.2478
2248,1.2487
2249,1.2005
2250,1.1961
2251,1.1548
2252,1.1523
2253,1.158
2254,1.1183
2255,1.1213
2256,1.1174
2257,1.0873
2258,1.0852
2259,1.0607
2260,1.0626
2261,1.0578
2262,1.0317
2263,1.0299
2264,0.985
2265,0.9792
2266,0.9763
2267,0.9643
2268,0.9599
2269,0.9214
2270,0.9203
2271,0.9178
2272,0.8997
2273,0.8984
2274,0.8994
2275,0.8723
2276,0.8705
2277,0.8501
2278,0.8492
2279,0.8519
2280,0.8454
2281,0.8466
2282,0.8307
2283,0.8281
2284,0.83
2285,0.8134
2286,0.816
2287,0.8096
2288,0.7922
2289,0.7905
2290,0.7847
2291,0.7818
2292,0.7823
2293,0.7631
2294,0.7664
2295,0.7561
2296,0.7582
2297,0.7552
2298,0.7461
2299,0.7476
2300,0.7499
2301,0.7405
2302,0.743
2303,0.7303
2304,0.7284
2305,0.7321
2306,0.7226
2307,0.7219
2308,0.7199
2309,0.7171
2310,0.7138
2311,0.703
2312,0.7019
2313,0.7023
2314,0.7064
2315,0.7074
2316,0.7074
2317,0.7092
2318,0.7094
2319,0.7069
2320,0.7028
2321,0.7052
2322,0.6954
2323,0.6934
2324,0.697
2325,0.6955
2326,0.6945
2327,0.7019
2328,0.7017
2329,0.7044
2330,0.6965
2331,0.6951
2332,0.694
2333,0.6979
2334,0.6928
2335,0.694
2336,0.6959
2337,0.6963
2338,0.699
2339,0.7013
2340,0.6986
2341,0.6975
2342,0.6969
2343,0.6957
2344,0.6861
2345,0.6861
2346,0.6862
2347,0.6724
2348,0.6721
2349,0.6608
2350,0.6609
2351,0.6635
2352,0.6626
2353,0.6615
2354,0.6674
2355,0.6854
2356,0.6789
2357,0.682
2358,0.6944
2359,0.6922
2360,0.7066
2361,0.7061
2362,0.7026
2363,0.7226
2364,0.7212
2365,0.7147
2366,0.725
2367,0.7204
2368,0.7289
2369,0.7201
2370,0.7182
2371,0.725
2372,0.7457
2373,0.7499
2374,0.7681
2375,0.7665
2376,0.7671
2377,0.7805
2378,0.7839
2379,0.7791
2380,0.7706
2381,0.7686
2382,0.77
2383,0.7778
2384,0.7739
2385,0.7713
2386,0.779
2387,0.785
2388,0.7767
2389,0.812
2390,0.8037
2391,0.8319
2392,0.8292
2393,0.8254
2394,0.8198
2395,0.824
2396,0.8202
2397,0.8046
2398,0.7976
2399,0.805
2400,0.8049
2401,0.8135
2402,0.8091
2403,0.8474
2404,0.8513
2405,0.8526
2406,0.8528
2407,0.8722
2408,0.8646
2409,0.9225
2410,0.912
2411,0.8967
2412,0.9311
2413,0.9339
2414,0.95
2415,0.9417
2416,0.9444
2417,0.9789
2418,0.978
2419,0.9624
2420,0.9792
2421,0.9776
2422,0.9599
2423,0.9871
2424,0.9952
2425,0.9899
2426,1.0016
2427,1
2428,1
2429,1.0422
2430,1.0433
2431,1.0356
2432,1.0278
2433,1.0326
2434,1.0312
2435,1.0598
2436,1.0644
2437,1.0622
2438,1.07
2439,1.072
2440,1.0672
2441,1.0658
2442,1.0572
2443,1.0634
2444,1.0774
2445,1.0762
2446,1.0771
2447,1.0964
2448,1.099
2449,1.0934
2450,1.0571
2451,1.0659
2452,1.0585
2453,1.0936
2454,1.0871
2455,1.0893
2456,1.0868
2457,1.0812
2458,1.0865
2459,1.1389
2460,1.1333
2461,1.1311
2462,1.1281
2463,1.1205
2464,1.1231
2465,1.1927
2466,1.1849
2467,1.1969
2468,1.1083
2469,1.1053
2470,1.1067
2471,1.1604
2472,1.1795
2473,1.1754
2474,1.1873
2475,1.1881
2476,1.189
2477,1.1917
2478,1.1922
2479,1.196
2480,1.214
2481,1.2107
2482,1.2018
2483,1.253
2484,1.2457
2485,1.2431
2486,1.2374
2487,1.3244
2488,1.3207
2489,1.3213
2490,1.3041
2491,1.3105
2492,1.3104
2493,1.2579
2494,1.2582
2495,1.2549
2496,1.3717
2497,1.3748
2498,1.3741
2499,1.4711
2500,1.4653
2501,1.4664
2502,1.4553
2503,1.4627
2504,1.4672
2505,1.471
2506,1.457
2507,1.4601
2508,1.515
2509,1.5146
2510,1.5134
2511,1.5183
2512,1.5206
2513,1.5152
2514,1.5181
2515,1.6829
2516,1.6798
2517,1.6784
2518,1.7097
2519,1.7007
2520,1.7034
2521,1.6786
2522,1.6843
2523,1.6845
2524,1.7609
2525,1.7627
2526,1.761
2527,1.7377
2528,1.7361
2529,1.7411
2530,1.7295
2531,1.6623
2532,1.659
2533,1.6665
2534,1.7635
2535,1.7711
2536,1.7595
2537,1.7794
2538,1.7878
2539,1.7933
2540,1.8741
2541,1.8705
2542,1.8665
2543,1.9834
2544,1.9982
2545,1.9786
2546,1.9799
2547,1.9998
2548,2.0058
2549,2.0044
2550,2.0695
2551,2.0627
2552,2.0542
2553,1.9784
2554,1.9726
2555,1.9749
2556,2.0294
2557,2.0329
2558,2.0327
2559,2.0329
2560,1.97
2561,1.9802
2562,1.9645
2563,1.8743
2564,1.8805
2565,1.8769
2566,1.8978
2567,1.8934
2568,1.8918
2569,1.8894
2570,1.911
2571,1.9143
2572,1.9084
2573,1.9155
2574,1.9135
2575,1.9183
2576,1.8678
2577,1.8613
2578,1.8651
2579,1.7751
2580,1.774
2581,1.7718
2582,1.7768
2583,1.7203
2584,1.7194
2585,1.716
2586,1.7038
2587,1.7028
2588,1.7001
2589,1.6963
2590,1.6962
2591,1.7013
2592,1.6959
2593,1.6967
2594,1.6946
2595,1.6929
2596,1.6547
2597,1.6511
2598,1.6505
